,date,time,currency,impact,event,actual,forecast,previous
7488,2021-05-25, ,USD,low,S&P/CS Composite-20 HPI y/y,13.3%,12.6%,12.0%
7489,2021-05-25, ,USD,low,HPI m/m,1.4%,1.1%,1.1%
7490,2021-05-25,21:00,EUR,low,Belgian NBB Business Climate,6.5,5.6,4.4
7491,2021-05-25,20:30,CAD,low,Corporate Profits q/q,18.1%,,7.9%
7492,2021-05-25,18:00,GBP,low,CBI Realized Sales,18,24,20
7493,2021-05-25,16:00,EUR,medium,German ifo Business Climate,99.2,98.2,96.6
7494,2021-05-25, ,GBP,low,Public Sector Net Borrowing,31.0B,32.9B,25.5B
7495,2021-05-25,14:00,EUR,low,German Final GDP q/q,-1.8%,-1.7%,-1.7%
7496,2021-05-25,13:00,JPY,low,BOJ Core CPI y/y,-0.1%,-0.1%,0.0%
7497,2021-05-24, ,USD,low,FOMC Member Brainard Speaks,,,
7498,2021-05-24,6:49,NZD,low,Core Retail Sales q/q,3.2%,-1.0%,-2.9%
7499,2021-05-24,6:45,NZD,medium,Retail Sales q/q,2.5%,-1.8%,-2.6%
7500,2021-05-24,22:30,GBP,high,Monetary Policy Report Hearings,,,
7501,2021-05-24,21:00,CNY,low,CB Leading Index m/m,1.2%,,0.9%
7502,2021-05-24,19:06,JPY,medium,BOJ Gov Kuroda Speaks,,,
7503,2021-05-24,All Day,EUR,holiday,German Bank Holiday,,,
7504,2021-05-24,All Day,EUR,holiday,French Bank Holiday,,,
7505,2021-05-24,All Day,CAD,holiday,Bank Holiday,,,
7506,2021-05-24,All Day,CHF,holiday,Bank Holiday,,,
7507,2021-05-22,1:30,USD,low,FOMC Member Daly Speaks,,,
7508,2021-05-22,All Day,EUR,low,ECOFIN Meetings,,,
7509,2021-05-21, ,CAD,medium,Retail Sales m/m,3.6%,2.3%,5.8%
7510,2021-05-21,21:45,CHF,low,Gov Board Member Maechler Speaks,,,
7511,2021-05-21, ,USD,medium,Flash Manufacturing PMI,61.5,60.0,60.5
7512,2021-05-21, ,USD,low,Flash Services PMI,70.1,64.3,64.7
7513,2021-05-21,22:00,USD,low,Existing Home Sales,5.85M,6.09M,6.01M
7514,2021-05-21,9:30,AUD,medium,Retail Sales m/m,1.1%,0.5%,1.3%
7515,2021-05-21,11:00,NZD,low,Credit Card Spending y/y,87.4%,,0.5%
7516,2021-05-21,8:30,JPY,low,Flash Manufacturing PMI,52.5,53.0,53.6
7517,2021-05-21,7:30,JPY,low,National Core CPI y/y,-0.1%,-0.2%,-0.1%
7518,2021-05-21,7:01,GBP,low,GfK Consumer Confidence,-9,-12,-15
7519,2021-05-21,21:32,EUR,low,Consumer Confidence,-5,-7,-8
7520,2021-05-21,7:00,AUD,low,Flash Manufacturing PMI,59.9,,59.7
7521,2021-05-21,20:30,CAD,medium,Core Retail Sales m/m,4.3%,2.3%,5.6%
7522,2021-05-21, ,EUR,high,German Flash Services PMI,52.8,52.0,49.9
7523,2021-05-21,18:00,EUR,low,German Buba Monthly Report,,,
7524,2021-05-21,All Day,EUR,low,Eurogroup Meetings,,,
7525,2021-05-21, ,GBP,medium,Flash Services PMI,61.8,62.2,61.0
7526,2021-05-21,16:30,GBP,medium,Flash Manufacturing PMI,66.1,60.7,60.9
7527,2021-05-21, ,EUR,medium,Flash Services PMI,55.1,52.5,50.5
7528,2021-05-21,16:00,EUR,medium,Flash Manufacturing PMI,62.8,62.5,62.9
7529,2021-05-21,14:00,GBP,medium,Retail Sales m/m,9.2%,4.5%,5.1%
7530,2021-05-21,19:00,EUR,medium,ECB President Lagarde Speaks,,,
7531,2021-05-21,15:15,EUR,medium,French Flash Manufacturing PMI,59.2,58.6,58.9
7532,2021-05-21, ,EUR,medium,French Flash Services PMI,56.6,53.0,50.3
7533,2021-05-21,15:30,EUR,high,German Flash Manufacturing PMI,64.0,66.0,66.2
7534,2021-05-20,9:30,AUD,high,Employment Change,-30.6K,17.5K,77.0K
7535,2021-05-20,2:00,USD,medium,FOMC Meeting Minutes,,,
7536,2021-05-20,7:50,JPY,low,Core Machinery Orders m/m,3.7%,5.1%,-8.5%
7537,2021-05-20,9:00,AUD,low,MI Inflation Expectations,3.5%,,3.2%
7538,2021-05-20,10:00,NZD,medium,Annual Budget Release,,,
7539,2021-05-20,23:00,CAD,high,BOC Gov Macklem Speaks,,,
7540,2021-05-20, ,AUD,low,Flash Services PMI,58.2,,58.8
7541,2021-05-20,22:30,USD,low,Natural Gas Storage,71B,60B,71B
7542,2021-05-20,16:45,EUR,low,Spanish 10-y Bond Auction,0.60|1.8,,0.43|1.6
7543,2021-05-20,14:00,EUR,low,German PPI m/m,0.8%,0.8%,0.9%
7544,2021-05-20,22:00,CAD,low,BOC Financial System Review,,,
7545,2021-05-20,20:32,CAD,low,ADP Non-Farm Employment Change,351.3K,,266.7K
7546,2021-05-20, ,USD,medium,Unemployment Claims,444K,453K,478K
7547,2021-05-20, ,USD,medium,Philly Fed Manufacturing Index,31.5,40.8,50.2
7548,2021-05-20,20:30,CAD,low,NHPI m/m,1.9%,1.2%,1.1%
7549,2021-05-20, ,USD,low,CB Leading Index m/m,1.6%,1.3%,1.3%
7550,2021-05-20,20:00,EUR,low,ECB President Lagarde Speaks,,,
7551,2021-05-20,18:00,GBP,low,CBI Industrial Order Expectations,17,0,-8
7552,2021-05-20,16:00,EUR,low,Current Account,17.8B,24.3B,25.9B
7553,2021-05-20,17:05,GBP,low,MPC Member Cunliffe Speaks,,,
7554,2021-05-19,23:35,USD,low,FOMC Member Bostic Speaks,,,
7555,2021-05-19, ,JPY,low,Trade Balance,0.07T,0.07T,0.37T
7556,2021-05-19,8:30,AUD,low,Westpac Consumer Sentiment,-4.8%,,6.2%
7557,2021-05-19, ,AUD,high,Unemployment Rate,5.5%,5.6%,5.7%
7558,2021-05-19,9:30,AUD,low,Wage Price Index q/q,0.6%,0.5%,0.6%
7559,2021-05-19,20:32,CAD,low,Core CPI m/m,0.5%,,0.3%
7560,2021-05-19,6:45,NZD,low,PPI Input q/q,2.1%,0.1%,0.1%
7561,2021-05-19,12:30,USD,low,FOMC Member Bostic Speaks,,,
7562,2021-05-19,22:30,USD,medium,Crude Oil Inventories,1.3M,1.5M,-0.4M
7563,2021-05-19, ,CAD,low,Trimmed CPI y/y,2.3%,2.2%,2.1%
7564,2021-05-19, ,CAD,low,Common CPI y/y,1.7%,1.7%,1.5%
7565,2021-05-19,20:30,CAD,medium,CPI m/m,0.5%,0.2%,0.5%
7566,2021-05-19,17:35,EUR,low,German 10-y Bond Auction,-0.09|1.3,,-0.25|1.7
7567,2021-05-19, ,EUR,low,Final Core CPI y/y,0.7%,0.8%,0.8%
7568,2021-05-19,17:00,EUR,low,Final CPI y/y,1.6%,1.6%,1.6%
7569,2021-05-19,16:30,GBP,low,HPI y/y,10.2%,7.6%,9.2%
7570,2021-05-19,16:00,EUR,medium,ECB Financial Stability Review,,,
7571,2021-05-19, ,GBP,low,RPI y/y,2.9%,2.4%,1.5%
7572,2021-05-19, ,CAD,low,Median CPI y/y,2.3%,2.1%,2.1%
7573,2021-05-19,24:30,JPY,low,Revised Industrial Production m/m,1.7%,2.2%,2.2%
7574,2021-05-19,14:00,GBP,medium,CPI y/y,1.5%,1.5%,0.7%
7575,2021-05-19, ,GBP,low,Core CPI y/y,1.3%,1.3%,1.1%
7576,2021-05-19, ,GBP,low,PPI Output m/m,0.4%,0.4%,0.8%
7577,2021-05-19, ,GBP,low,PPI Input m/m,1.2%,1.0%,1.9%
7578,2021-05-18,22:30,AUD,low,CB Leading Index m/m,1.0%,,0.5%
7579,2021-05-18, ,NZD,low,PPI Output q/q,1.2%,0.2%,0.5%
7580,2021-05-18,9:30,AUD,medium,Monetary Policy Meeting Minutes,,,
7581,2021-05-18,12:30,GBP,low,MPC Member Haldane Speaks,,,
7582,2021-05-18,4:00,USD,low,TIC Long-Term Purchases,262.2B,67.0B,4.3B
7583,2021-05-18,7:50,JPY,low,Prelim GDP Price Index y/y,-0.2%,-0.1%,0.3%
7584,2021-05-18,23:00,CHF,medium,SNB Chairman Jordan Speaks,,,
7585,2021-05-18, ,USD,low,Housing Starts,1.57M,1.71M,1.73M
7586,2021-05-18,22:27,NZD,low,GDT Price Index,-0.2%,,-0.7%
7587,2021-05-18,16:00,EUR,low,Italian Trade Balance,5.19B,4.40B,4.75B
7588,2021-05-18,24:30,JPY,low,Tertiary Industry Activity m/m,1.1%,0.8%,-0.3%
7589,2021-05-18,14:00,GBP,low,Average Earnings Index 3m/y,4.0%,4.5%,4.5%
7590,2021-05-18,22:00,GBP,high,BOE Gov Bailey Speaks,,,
7591,2021-05-18, ,GBP,low,Unemployment Rate,4.8%,4.9%,4.9%
7592,2021-05-18, ,GBP,low,Claimant Count Change,-15.1K,25.6K,-19.4K
7593,2021-05-18,17:00,EUR,low,Flash Employment Change q/q,-0.3%,0.1%,0.4%
7594,2021-05-18,20:30,USD,low,Building Permits,1.76M,1.77M,1.76M
7595,2021-05-18, ,EUR,low,Trade Balance,13.0B,20.3B,23.1B
7596,2021-05-18, ,EUR,low,Flash GDP q/q,-0.6%,-0.6%,-0.6%
7597,2021-05-17,14:00,JPY,low,Prelim Machine Tool Orders y/y,120.8%,,65.1%
7598,2021-05-17,10:00,CNY,low,Fixed Asset Investment ytd/y,19.9%,19.9%,25.6%
7599,2021-05-17,7:50,JPY,low,PPI y/y,3.6%,3.1%,1.2%
7600,2021-05-17,7:01,GBP,low,Rightmove HPI m/m,1.8%,,2.1%
7601,2021-05-17,6:48,NZD,low,Visitor Arrivals m/m,-12.4%,,-2.8%
7602,2021-05-17,14:30,CHF,low,PPI m/m,0.7%,0.2%,0.6%
7603,2021-05-17, ,JPY,low,Prelim GDP q/q,-1.3%,-1.1%,2.8%
7604,2021-05-17,6:30,NZD,low,BusinessNZ Services Index,61.2,,52.9
7605,2021-05-17,23:30,GBP,low,MPC Member Vlieghe Speaks,,,
7606,2021-05-17, ,USD,low,FOMC Member Clarida Speaks,,,
7607,2021-05-17,22:25,USD,low,FOMC Member Bostic Speaks,,,
7608,2021-05-17,22:15,GBP,low,MPC Member Tenreyro Speaks,,,
7609,2021-05-17,22:05,USD,low,FOMC Member Clarida Speaks,,,
7610,2021-05-17,22:00,USD,low,NAHB Housing Market Index,83,83,83
7611,2021-05-17, ,USD,low,Empire State Manufacturing Index,24.3,23.9,26.3
7612,2021-05-17,20:30,CAD,low,Foreign Securities Purchases,3.25B,3.25B,8.56B
7613,2021-05-17,20:13,CAD,low,Housing Starts,269K,305K,335K
7614,2021-05-16, ,CNY,low,Unemployment Rate,5.1%,5.2%,5.3%
7615,2021-05-16, ,CNY,low,Retail Sales y/y,17.7%,25.0%,34.2%
7616,2021-05-16, ,CNY,low,Industrial Production y/y,9.8%,10.0%,14.1%
7617,2021-05-14,7:50,JPY,low,M2 Money Stock y/y,9.2%,9.4%,9.4%
7618,2021-05-14,6:30,NZD,low,BusinessNZ Manufacturing Index,58.4,,63.6
7619,2021-05-14,1:01,USD,medium,30-y Bond Auction,2.40|2.2,,2.32|2.5
7620,2021-05-14,1:00,USD,low,FOMC Member Waller Speaks,,,
7621,2021-05-14,12:00,GBP,medium,BOE Gov Bailey Speaks,,,
7622,2021-05-14, ,USD,low,Prelim UoM Inflation Expectations,4.6%,,3.4%
7623,2021-05-14,22:00,USD,medium,Prelim UoM Consumer Sentiment,82.8,90.2,88.3
7624,2021-05-14, ,USD,low,Business Inventories m/m,0.3%,0.3%,0.6%
7625,2021-05-14,21:15,USD,medium,Industrial Production m/m,0.7%,0.9%,2.4%
7626,2021-05-14,21:30,GBP,low,CB Leading Index m/m,0.1%,,-0.4%
7627,2021-05-14, ,USD,low,Import Prices m/m,0.7%,0.6%,1.4%
7628,2021-05-14,20:32,USD,high,Core Retail Sales m/m,-0.8%,0.5%,9.0%
7629,2021-05-14, ,USD,low,Capacity Utilization Rate,74.9%,75.0%,74.4%
7630,2021-05-14,19:30,EUR,low,ECB Monetary Policy Meeting Accounts,,,
7631,2021-05-14,20:30,CAD,low,Manufacturing Sales m/m,3.5%,3.5%,-1.1%
7632,2021-05-14, ,CAD,low,Wholesale Sales m/m,2.8%,1.0%,-0.9%
7633,2021-05-14, ,USD,high,Retail Sales m/m,0.0%,1.0%,10.7%
7634,2021-05-13,11:35,JPY,low,30-y Bond Auction,0.65|3.1,,0.69|3.1
7635,2021-05-13,7:50,JPY,low,Bank Lending y/y,4.8%,6.3%,6.2%
7636,2021-05-13,7:01,GBP,low,RICS House Price Balance,75%,62%,62%
7637,2021-05-13,2:00,USD,low,Federal Budget Balance,-225.6B,-212.5B,-659.6B
7638,2021-05-13,1:03,USD,medium,10-y Bond Auction,1.68|2.5,,1.68|2.4
7639,2021-05-13,1:00,USD,low,FOMC Member Bostic Speaks,,,
7640,2021-05-13,6:45,NZD,low,FPI m/m,1.1%,,0.0%
7641,2021-05-13,23:00,CAD,high,BOC Gov Macklem Speaks,,,
7642,2021-05-13,All Day,CHF,holiday,Bank Holiday,,,
7643,2021-05-13,20:30,USD,medium,Unemployment Claims,473K,487K,507K
7644,2021-05-13,20:00,GBP,low,MPC Member Cunliffe Speaks,,,
7645,2021-05-13,15:55,CNY,low,Foreign Direct Investment ytd/y,38.6%,,39.9%
7646,2021-05-13,13:00,JPY,low,Economy Watchers Sentiment,39.1,47.1,49.0
7647,2021-05-13,All Day,EUR,holiday,French Bank Holiday,,,
7648,2021-05-13,All Day,EUR,holiday,German Bank Holiday,,,
7649,2021-05-13,22:30,USD,low,Natural Gas Storage,71B,74B,60B
7650,2021-05-13, ,USD,low,Core PPI m/m,0.7%,0.4%,0.7%
7651,2021-05-13, ,USD,low,PPI m/m,0.6%,0.3%,1.0%
7652,2021-05-13,22:00,USD,low,FOMC Member Barkin Speaks,,,
7653,2021-05-12, ,JPY,low,Current Account,1.70T,1.87T,1.84T
7654,2021-05-12, ,USD,high,CPI y/y,4.2%,3.6%,2.6%
7655,2021-05-12,1:15,USD,low,FOMC Member Bostic Speaks,,,
7656,2021-05-12,22:30,USD,medium,Crude Oil Inventories,-0.4M,-2.1M,-8.0M
7657,2021-05-12,22:00,GBP,high,BOE Gov Bailey Speaks,,,
7658,2021-05-12,21:00,USD,low,FOMC Member Clarida Speaks,,,
7659,2021-05-12,20:46,GBP,low,NIESR GDP Estimate,1.3%,,-1.5%
7660,2021-05-12,1:00,USD,low,FOMC Member Daly Speaks,,,
7661,2021-05-12, ,USD,high,Core CPI m/m,0.9%,0.3%,0.3%
7662,2021-05-12,20:30,USD,high,CPI m/m,0.8%,0.2%,0.6%
7663,2021-05-12, ,GBP,low,Index of Services 3m/3m,-2.0%,-1.7%,-2.1%
7664,2021-05-12,13:00,JPY,low,Leading Indicators,103.2%,102.8%,98.7%
7665,2021-05-12,14:00,EUR,low,German Final CPI m/m,0.7%,0.7%,0.7%
7666,2021-05-12, ,GBP,medium,Prelim GDP q/q,-1.5%,-1.6%,1.3%
7667,2021-05-12, ,EUR,low,Industrial Production m/m,0.1%,0.8%,-1.2%
7668,2021-05-12, ,GBP,low,GDP m/m,2.1%,1.5%,0.7%
7669,2021-05-12, ,GBP,low,Goods Trade Balance,-11.7B,-14.2B,-10.5B
7670,2021-05-12, ,GBP,low,Construction Output m/m,5.8%,1.1%,2.3%
7671,2021-05-12, ,GBP,low,Industrial Production m/m,1.8%,1.0%,1.0%
7672,2021-05-12, ,GBP,low,Manufacturing Production m/m,2.1%,1.0%,1.5%
7673,2021-05-12, ,GBP,low,Prelim Business Investment q/q,-11.9%,-2.5%,5.9%
7674,2021-05-12,14:45,EUR,low,French Final CPI m/m,0.1%,0.2%,0.2%
7675,2021-05-12,16:30,CNY,low,M2 Money Supply y/y,8.1%,9.2%,9.4%
7676,2021-05-12, ,CNY,low,New Loans,1470B,1575B,2730B
7677,2021-05-12,17:00,EUR,medium,EU Economic Forecasts,,,
7678,2021-05-12,12:00,USD,low,FOMC Member Brainard Speaks,,,
7679,2021-05-11,11:35,JPY,low,10-y Bond Auction,0.07|3.0,,0.12|3.5
7680,2021-05-11,9:30,CNY,low,CPI y/y,0.9%,1.0%,0.4%
7681,2021-05-11,7:50,JPY,low,BOJ Summary of Opinions,,,
7682,2021-05-11,7:30,JPY,low,Household Spending y/y,6.2%,1.4%,-6.6%
7683,2021-05-11,7:01,GBP,low,BRC Retail Sales Monitor y/y,39.6%,9.3%,20.3%
7684,2021-05-11,2:00,USD,low,FOMC Member Evans Speaks,,,
7685,2021-05-11,1:15,USD,low,President Biden Speaks,,,
7686,2021-05-11,17:00,EUR,low,ZEW Economic Sentiment,84.0,68.0,66.3
7687,2021-05-11, ,USD,low,FOMC Member Williams Speaks,,,
7688,2021-05-11,18:00,USD,low,NFIB Small Business Index,99.8,100.7,98.2
7689,2021-05-11,16:00,EUR,low,Italian Industrial Production m/m,-0.1%,0.5%,0.1%
7690,2021-05-11, ,EUR,low,German ZEW Economic Sentiment,84.4,72.0,70.7
7691,2021-05-11,17:30,AUD,medium,Annual Budget Release,,,
7692,2021-05-11,14:00,EUR,low,German WPI m/m,1.1%,1.8%,1.7%
7693,2021-05-11,22:00,USD,low,JOLTS Job Openings,8.12M,7.50M,7.53M
7694,2021-05-11,22:30,GBP,high,BOE Gov Bailey Speaks,,,
7695,2021-05-10,16:30,EUR,low,Sentix Investor Confidence,21.0,14.9,13.1
7696,2021-05-10, ,CNY,low,PPI y/y,6.8%,6.5%,4.4%
7697,2021-05-10,9:30,AUD,medium,Retail Sales m/m,1.3%,1.4%,1.4%
7698,2021-05-10,15:30,GBP,low,Halifax HPI m/m,1.4%,0.3%,1.1%
7699,2021-05-09, ,AUD,low,NAB Business Confidence,26,,17
7700,2021-05-08,12:30,USD,high,Treasury Sec Yellen Speaks,,,
7701,2021-05-08,3:00,USD,low,Consumer Credit m/m,25.8B,19.5B,26.1B
7702,2021-05-07,6:30,AUD,low,AIG Services Index,61.0,,58.7
7703,2021-05-07, ,USD,low,Mortgage Delinquencies,6.38%,,6.73%
7704,2021-05-07,23:30,USD,low,President Biden Speaks,,,
7705,2021-05-07,1:00,USD,low,FOMC Member Bostic Speaks,,,
7706,2021-05-07,4:00,USD,low,FOMC Financial Stability Report,,,
7707,2021-05-07,11:01,CNY,low,Trade Balance,277B,130B,88B
7708,2021-05-07,7:30,JPY,low,Average Cash Earnings y/y,0.2%,-0.2%,-0.4%
7709,2021-05-07,22:00,CAD,medium,Ivey PMI,60.6,67.0,72.9
7710,2021-05-07,7:50,JPY,low,Monetary Base y/y,24.3%,21.4%,20.8%
7711,2021-05-07,9:30,AUD,medium,RBA Monetary Policy Statement,,,
7712,2021-05-07,9:45,CNY,low,Caixin Services PMI,56.3,54.2,54.3
7713,2021-05-07,11:00,NZD,medium,Inflation Expectations q/q,2.05%,,1.89%
7714,2021-05-07,11:02,CNY,low,USD-Denominated Trade Balance,42.9B,28.0B,13.8B
7715,2021-05-07, ,USD,low,Final Wholesale Inventories m/m,1.3%,1.4%,1.4%
7716,2021-05-07,15:00,CHF,low,Foreign Currency Reserves,914B,,930B
7717,2021-05-07,21:00,USD,low,FOMC Member Barkin Speaks,,,
7718,2021-05-07,19:15,GBP,medium,MPC Member Broadbent Speaks,,,
7719,2021-05-07,13:45,CHF,low,Unemployment Rate,3.1%,3.3%,3.3%
7720,2021-05-07,14:00,EUR,low,German Industrial Production m/m,2.5%,2.1%,-1.9%
7721,2021-05-07, ,EUR,low,German Trade Balance,14.3B,22.3B,18.9B
7722,2021-05-07, ,USD,high,Unemployment Rate,6.1%,5.8%,6.0%
7723,2021-05-07, ,EUR,low,French Prelim Private Payrolls q/q,0.3%,-0.2%,-0.1%
7724,2021-05-07, ,EUR,low,French Trade Balance,-6.1B,-5.4B,-5.1B
7725,2021-05-07,16:00,EUR,low,Italian Retail Sales m/m,-0.1%,-0.6%,5.9%
7726,2021-05-07,16:30,GBP,low,Construction PMI,61.6,62.0,61.7
7727,2021-05-07,18:00,EUR,medium,ECB President Lagarde Speaks,,,
7728,2021-05-07,14:45,EUR,low,French Industrial Production m/m,0.8%,2.1%,-4.8%
7729,2021-05-07, ,USD,high,Non-Farm Employment Change,266K,990K,770K
7730,2021-05-07, ,USD,high,Average Hourly Earnings m/m,0.7%,0.0%,-0.1%
7731,2021-05-07, ,CAD,high,Unemployment Rate,8.1%,7.8%,7.5%
7732,2021-05-07,20:30,CAD,high,Employment Change,-207.1K,-160.5K,303.1K
7733,2021-05-06, ,EUR,low,Retail Sales m/m,2.7%,1.5%,4.2%
7734,2021-05-06,17:00,AUD,low,RBA Deputy Gov Debelle Speaks,,,
7735,2021-05-06,3:00,USD,low,FOMC Member Evans Speaks,,,
7736,2021-05-06,6:45,NZD,low,Building Consents m/m,17.9%,,-19.3%
7737,2021-05-06,7:50,JPY,low,Monetary Policy Meeting Minutes,,,
7738,2021-05-06,9:00,NZD,medium,Prelim ANZ Business Confidence,7.0,,-2.0
7739,2021-05-06,19:00,GBP,high,Asset Purchase Facility,875B,875B,875B
7740,2021-05-06,14:00,EUR,low,German Factory Orders m/m,3.0%,1.5%,1.4%
7741,2021-05-06,16:00,EUR,low,ECB Economic Bulletin,,,
7742,2021-05-06,16:30,GBP,medium,Final Services PMI,61.0,60.2,60.1
7743,2021-05-06,16:59,EUR,low,French 10-y Bond Auction,0.13|1.7,,0.00|1.7
7744,2021-05-06,16:46,EUR,low,Spanish 10-y Bond Auction,0.43|1.6,,0.37|1.9
7745,2021-05-06,22:30,USD,low,Natural Gas Storage,60B,68B,15B
7746,2021-05-06, ,GBP,high,BOE Monetary Policy Report,,,
7747,2021-05-06, ,USD,low,Prelim Unit Labor Costs q/q,-0.3%,-1.1%,6.0%
7748,2021-05-06, ,USD,low,Prelim Nonfarm Productivity q/q,5.4%,4.3%,-4.2%
7749,2021-05-06,20:30,USD,medium,Unemployment Claims,498K,540K,590K
7750,2021-05-06,20:00,GBP,high,BOE Gov Bailey Speaks,,,
7751,2021-05-06,19:30,USD,low,Challenger Job Cuts y/y,-96.6%,,-86.2%
7752,2021-05-06,19:15,EUR,medium,ECB President Lagarde Speaks,,,
7753,2021-05-06, ,GBP,medium,Official Bank Rate,0.10%,0.10%,0.10%
7754,2021-05-06,21:00,USD,low,FOMC Member Williams Speaks,,,
7755,2021-05-06, ,GBP,high,MPC Asset Purchase Facility Votes,0-1-8,0-0-9,0-0-9
7756,2021-05-06, ,GBP,medium,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
7757,2021-05-06, ,GBP,high,Monetary Policy Summary,,,
7758,2021-05-06, ,GBP,medium,BOE Inflation Letter,,,
7759,2021-05-05,1:00,USD,low,FOMC Member Daly Speaks,,,
7760,2021-05-05,6:30,AUD,low,AIG Construction Index,59.1,,61.8
7761,2021-05-05,9:30,AUD,low,Building Approvals m/m,17.4%,2.9%,20.1%
7762,2021-05-05,9:00,NZD,low,ANZ Commodity Prices m/m,2.3%,,6.1%
7763,2021-05-05,6:45,NZD,high,Employment Change q/q,0.6%,0.3%,0.6%
7764,2021-05-05,22:00,USD,medium,ISM Services PMI,62.7,64.2,63.7
7765,2021-05-05,22:30,USD,medium,Crude Oil Inventories,-8.0M,-1.9M,0.1M
7766,2021-05-05,15:15,EUR,low,Spanish Services PMI,54.6,50.0,48.1
7767,2021-05-05,21:45,USD,low,Final Services PMI,64.7,63.1,63.1
7768,2021-05-05,15:55,EUR,low,German Final Services PMI,49.9,50.1,50.1
7769,2021-05-05,14:30,CHF,low,CPI m/m,0.2%,0.2%,0.3%
7770,2021-05-05,15:00,EUR,low,Spanish Unemployment Change,-39.0K,-70.0K,-59.1K
7771,2021-05-05,15:45,EUR,low,Italian Services PMI,47.3,50.0,48.6
7772,2021-05-05,15:50,EUR,low,French Final Services PMI,50.3,50.4,50.4
7773,2021-05-05,21:30,USD,low,FOMC Member Evans Speaks,,,
7774,2021-05-05,5:00,NZD,medium,RBNZ Financial Stability Report,,,
7775,2021-05-05,16:00,EUR,low,Final Services PMI,50.5,50.3,50.3
7776,2021-05-05,17:00,EUR,low,PPI m/m,1.1%,1.1%,0.5%
7777,2021-05-05,17:05,GBP,low,10-y Bond Auction,0.92|2.7,,0.89|3.0
7778,2021-05-05,20:15,USD,medium,ADP Non-Farm Employment Change,742K,872K,565K
7779,2021-05-04,2:10,USD,low,FOMC Member Williams Speaks,,,
7780,2021-05-04,9:30,AUD,low,Trade Balance,5.57B,8.25B,7.60B
7781,2021-05-04,All Day,CNY,holiday,Bank Holiday,,,
7782,2021-05-04,All Day,JPY,holiday,Bank Holiday,,,
7783,2021-05-04, ,NZD,low,Labor Cost Index q/q,0.4%,0.3%,0.5%
7784,2021-05-04, ,NZD,high,Unemployment Rate,4.7%,4.9%,4.9%
7785,2021-05-04,2:00,USD,low,Loan Officer Survey,,,
7786,2021-05-04,2:20,USD,high,Fed Chair Powell Speaks,,,
7787,2021-05-04,22:20,NZD,low,GDT Price Index,-0.7%,,-0.1%
7788,2021-05-04, ,GBP,low,M4 Money Supply m/m,0.6%,0.7%,0.8%
7789,2021-05-04,22:00,USD,low,Factory Orders m/m,1.1%,1.3%,-0.5%
7790,2021-05-04,24:30,AUD,high,RBA Rate Statement,,,
7791,2021-05-04, ,AUD,medium,Cash Rate,0.10%,0.10%,0.10%
7792,2021-05-04,15:00,CHF,low,SECO Consumer Climate,-7,-11,-15
7793,2021-05-04,16:30,GBP,low,Final Manufacturing PMI,60.9,60.7,60.7
7794,2021-05-04,14:45,EUR,low,French Gov Budget Balance,-60.1B,,-47.5B
7795,2021-05-04, ,GBP,low,Mortgage Approvals,83K,86K,87K
7796,2021-05-04,20:30,CAD,low,Building Permits m/m,5.7%,1.6%,3.1%
7797,2021-05-04,21:52,USD,low,IBD/TIPP Economic Optimism,54.4,56.1,56.4
7798,2021-05-04, ,GBP,low,Net Lending to Individuals m/m,11.3B,5.0B,5.3B
7799,2021-05-04, ,CAD,low,Trade Balance,-1.1B,0.5B,1.4B
7800,2021-05-04, ,USD,low,Trade Balance,-74.4B,-74.5B,-70.5B
7801,2021-05-03,15:45,EUR,low,Italian Manufacturing PMI,60.7,60.9,59.8
7802,2021-05-03,9:00,AUD,low,MI Inflation Gauge m/m,0.4%,,0.4%
7803,2021-05-03,9:30,AUD,low,ANZ Job Advertisements m/m,4.7%,,7.8%
7804,2021-05-03,6:30,AUD,low,AIG Manufacturing Index,61.7,,59.9
7805,2021-05-03,14:30,AUD,low,Commodity Prices y/y,34.7%,,27.2%
7806,2021-05-03,All Day,CNY,holiday,Bank Holiday,,,
7807,2021-05-03,All Day,JPY,holiday,Bank Holiday,,,
7808,2021-05-03,15:15,EUR,low,Spanish Manufacturing PMI,57.7,59.1,56.9
7809,2021-05-03,14:00,EUR,low,German Retail Sales m/m,7.7%,2.9%,2.7%
7810,2021-05-03,15:30,CHF,low,Manufacturing PMI,69.5,66.4,66.3
7811,2021-05-03,All Day,USD,low,Wards Total Vehicle Sales,18.5M,17.5M,17.7M
7812,2021-05-03, ,USD,low,ISM Manufacturing Prices,89.6,86.0,85.6
7813,2021-05-03, ,USD,low,Construction Spending m/m,0.2%,1.7%,-0.6%
7814,2021-05-03,22:00,USD,medium,ISM Manufacturing PMI,60.7,65.0,64.7
7815,2021-05-03,21:45,USD,low,Final Manufacturing PMI,60.5,60.7,60.6
7816,2021-05-03,21:30,CAD,low,Manufacturing PMI,57.2,,58.5
7817,2021-05-03,All Day,GBP,holiday,Bank Holiday,,,
7818,2021-05-03,16:00,EUR,low,Final Manufacturing PMI,62.9,63.3,63.3
7819,2021-05-03,15:55,EUR,low,German Final Manufacturing PMI,66.2,66.4,66.4
7820,2021-05-03,15:50,EUR,low,French Final Manufacturing PMI,58.9,59.2,59.2
7821,2021-05-02,All Day,CNY,holiday,Bank Holiday,,,
